562bbd61e12565a005c7104a,The most abundant greenhouse gas in the earth's atmosphere:,1. carbon dioxide 2. nitrous oxide 3. water vapor 4. methane 5. chlorofluorocarbons (CFCs) ,3. water vapor,
563016a613a2bd0b0069e309,Warm air aloft is associated with constant pressure surfaces that are found at ____ altitude than normal and ____ than normal atmospheric pressure aloft.,"1. higher, higher 2. higher, lower 3. lower, higher 4. lower, lower ","1. higher, higher",
5630170313a2bd0b0069e311,If an airplane flies from standard temperature air into warmer than standard temperature air without making any correction the altimeter in the warmer air would indicate an altitude:,1. higher than the airplane's actual altitude 2. exactly the same as the airplane's altitude 3. lower than the airplane's actual altitude 4. correction factor to be used by the pilot ,3. lower than the airplane's actual altitude,
5630173913a2bd0b0069e316,Another name for a constant pressure chart:,1. isobaric chart 2. constant height chart 3. topographic chart 4. zonal chart ,1. isobaric chart,
5630177c13a2bd0b0069e31b,Suppose you are a pilot who is flying from warm air into colder air. In the cold air even though your altimeter is still indicating the same altitude as it did in the warm air you would be flying:,1. higher than you were before 2. faster than you were before 3. slower than you were before 4. at the same altitude as you were before 5. lower than you were before ,4. at the same altitude as you were before,
563017b513a2bd0b0069e322,Pressure changes:,1. more rapidly in the horizontal direction than in the vertical 2. more rapidly in the vertical direction than in the horizontal 3. at the same rate in the horizontal and vertical directions 4. more rapidly in the vertical over land than over the ocean ,2. more rapidly in the vertical direction than in the horizontal,
563017eb13a2bd0b0069e328,To correctly monitor horizontal changes in air pressure the most important correction for a mercury barometer is the correction for:,1. temperature 2. altitude 3. density 4. gravity ,2. altitude,
5630182713a2bd0b0069e32e,Suppose a station at sea level measures an air pressure of 1030 mb. Under standard conditions what would be the most likely air pressure at an elevation of 600 m (about 2000 ft) above this station?,1. 1090 mb 2. 1030 mb 3. 1024 mb 4. 1010 mb 5. 970 mb ,5. 970 mb,
563018b913a2bd0b0069e33b,A forecast method that compares past weather maps and weather patterns to those of the present is:,1. persistence forecasting 2. the analogue method 3. the trend method 4. nowcasting ,2. the analogue method,
563018fa13a2bd0b0069e341,Predicting the weather by weather types employs which forecasting method?,1. probability 2. steady-state 3. analogue 4. persistence 5. guess ,3. analogue,
5630197a13a2bd0b0069e34e,Suppose that where you live the middle of January is typically several degrees warmer than the rest of the month. If you forecast this January thaw for the middle of next January you would have made a:,1. forecast based on the analogue method 2. persistence forecast 3. forecast based on weather types 4. probability forecast 5. climatological forecast ,5. climatological forecast,
563019bc13a2bd0b0069e354,A probability forecast that calls for a 40 percent chance of rain means that:,1. there is a 40 percent chance that it will not rain within the forecast area 2. there is a 40 percent chance that any random place in the forecast area will receive measurable rain 3. it will rain on 40 percent of the forecast area 4. it will rain during 40 percent of the time over the forecast area ,2. there is a 40 percent chance that any random place in the forecast area will receive measurable rain,
56301a1113a2bd0b0069e35a,St. Elmo's fire is most likely to occur:,"1. over a dry, grassy field 2. over a thick, moist swamp 3. near the base of a tree 4. over a plowed, moist field 5. at the top of a tall, dead tree ","5. at the top of a tall, dead tree",
56301a3e13a2bd0b0069e360,Electrons:,1. are negatively charged 2. are positively charged 3. carry no charge 4. can carry either positive or negative charge ,1. are negatively charged,
56301a8013a2bd0b0069e365,The bluish halo that may appear above pointed objects underneath a thunderstorm is called:,1. heat lightning 2. fluorescence 3. St. Elmo's fire 4. sheet lightning ,3. St. Elmo's fire,
56301abb13a2bd0b0069e36a,The upper part of a thunderstorm cloud is normally ____ charged and the middle and lower parts are ____ charged.,"1. negatively, negatively 2. negatively, positively 3. positively, positively 4. positively, negatively ","4. positively, negatively",
56301b0313a2bd0b0069e371,Distant lightning that is so far away you cannot hear the thunder is called:,1. sheet lightning 2. heat lightning 3. false lightning 4. St. Elmo's fire 5. auroral lightning ,2. heat lightning,
56301b3513a2bd0b0069e377,The electrification of a cumulonimbus cloud appears to involve:,1. graupel or hailstones 2. supercooled cloud droplets 3. ice crystals 4. all of the above ,4. all of the above,
56301b6d13a2bd0b0069e37e,An important principle in the electrification of a cumulonimbus cloud is that:,1. raindrops are always positively charged 2. supercooled water is always negatively charged 3. ice crystals are always negatively charged 4. there is a net transfer of positive ions from a warmer object to a colder object ,4. there is a net transfer of positive ions from a warmer object to a colder object,
56301c4d13a2bd0b0069e392,Which of the following is the most accurate description of the principle of a lightning rod?,"1. the lightning rod acts to discharge the thunderstorm 2. the lightning rod intercepts the lightning and safely carries the lightning current around the object it protects 3. lightning rods have been used since the 1700s, but the principle of their operation is not known 4. positive charge induced in the lightning rod repels the negative charge in an approaching step leader ",2. the lightning rod intercepts the lightning and safely carries the lightning current around the object it protects,
56301cbf13a2bd0b0069e39c,If you see a lightning stroke and then 15 seconds later hear the thunder the lightning is about ____ miles away.,1. 45 2. 15 3. 5 4. 3 ,4. 3,
56301cfb13a2bd0b0069e3a4,Thunder will not occur:,1. without lightning 2. in wintertime thunderstorms 3. in thunderstorms over the ocean 4. when a thunderstorm is producing precipitation ,1. without lightning,
56301d2e13a2bd0b0069e3a9,When caught in a thunderstorm in an open field the best thing to do is to:,1. run for cover under the nearest tree 2. lie down flat on the ground 3. crouch down as low as possible while minimizing contact with the ground 4. remove all metallic objects from your pockets ,3. crouch down as low as possible while minimizing contact with the ground,
56301d6813a2bd0b0069e3ae,Light flashes darting upward from the tops of thunderstorms are called,1. bead lightning 2. ball lightning 3. heat lightning 4. sprites and Mountain Dew 5. sprites and blue jets ,5. sprites and blue jets,
56301df413a2bd0b0069e3bf,The initial stage of an air-mass thunderstorm is the:,1. mature stage 2. dissipating stage 3. cumulus stage 4. multicell stage ,3. cumulus stage,
56301e2c13a2bd0b0069e3c4,Air mass thunderstorms only last about one hour and begin to dissipate when:,1. lightning neutralizes all the electrical charge in the cloud 2. when all the precipitation particles in the cloud turn to ice 3. when the downdraft spreads throughout the cloud and cuts off the updraft 4. when solar heating at the ground begins to decrease ,3. when the downdraft spreads throughout the cloud and cuts off the updraft,
56301e5b13a2bd0b0069e3cb,An air-mass thunderstorm is most intense during the ____ stage.,1. mature 2. multicell 3. cumulus 4. dissipating ,1. mature,
56301e9913a2bd0b0069e3d0,An air-mass thunderstorm is a:,1. thunderstorm that does not produce lightning or thunder 2. thunderstorm that has a tilted updraft and downdraft 3. scattered or isolated storm that is not severe 4. thunderstorm that does not produce hail ,3. scattered or isolated storm that is not severe,
56301ee113a2bd0b0069e3d5,Severe thunderstorms are different from air-mass thunderstorms in that severe thunderstorms:,1. contain thunder and lightning 2. have an anvil 3. contain hail 4. have a strong updraft and downdraft 5. have a tilted updraft in the mature stage ,5. have a tilted updraft in the mature stage,
56301f2213a2bd0b0069e3db,Downdrafts spread throughout a thunderstorm during the ____ stage.,1. cumulus 2. dissipating 3. precipitating 4. developing ,2. dissipating,
56301f6213a2bd0b0069e3e1,The most likely time for an air mass thunderstorm to form is:,1. just after sunrise 2. just before sunrise 3. around midnight 4. late afternoon 5. at noon ,4. late afternoon,
56301fa713a2bd0b0069e3e7,A supercell storm is:,1. a thunderstorm that produces several tornadoes 2. a thunderstorm that produces a category F-5 tornado 3. a thunderstorm with an extremely large downburst 4. an enormous thunderstorm that lasts for several hours ,4. an enormous thunderstorm that lasts for several hours,
56301fd913a2bd0b0069e3ec,Severe thunderstorms are capable of producing:,1. large hail 2. tornadoes 3. flash floods 4. all of the above ,4. all of the above,
5630201413a2bd0b0069e3f1,In a severe thunderstorm hail may:,1. fall from the base of the anvil 2. fall from the bottom of the cloud 3. be tossed out the side of the cloud 4. all of the above ,4. all of the above,
5630205f13a2bd0b0069e3f8,A Mesoscale Convective Complex is actually:,"1. a rapidly rotating tornado cyclone inside a massive thunderstorm 2. another name for a suction vortice 3. a complex display of lightning from distant thunderstorms 4. a family of tornadoes that do a great deal of damage 5. individual thunderstorms that grow into a large, long-lasting weather system ","5. individual thunderstorms that grow into a large, long-lasting weather system",
5630209f13a2bd0b0069e3fe,The downdraft in an air-mass thunderstorm is created mainly by:,1. the melting of snow in the anvil 2. electrical attraction between the cloud and ground 3. the release of latent heat as water in the cloud freezes 4. evaporating raindrops that make the air cold and heavy 5. upper level wind motions ,4. evaporating raindrops that make the air cold and heavy,
563020e713a2bd0b0069e406,Thunderstorms which produce tornadoes:,1. have very little cloud-to-ground lightning 2. have updraft velocities that exceed 100 miles per hour 3. have rotating updrafts 4. will not produce hail ,3. have rotating updrafts,
5630212c13a2bd0b0069e40b,The cloud that forms along the leading edge of a gust front is called:,1. an anvil cloud 2. a roll cloud 3. a mammatus cloud 4. a wedge cloud ,2. a roll cloud,
563021b613a2bd0b0069e410,The leading edge of a thunderstorm's cold downdraft is known as a:,1. downburst 2. squall line 3. gust front 4. dry line 5. microburst ,3. gust front,
